recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
1236,36,36,4.722222222222222,5.0,1.0,4.714816904729821,bacon and cheese stuffed chicken,35,0.8582996626496918,17.05155680970884,0.8284050268753771,0.30706247416113447,0.5677337505182558,0.6720022610611043
1267,28,27,4.666666666666667,5.0,0.9642857142857143,4.665859159185083,chinese beef and broccoli,26,0.8171614606584349,15.550287714150953,0.7716164420972744,0.2488427198832112,0.5102295809902428,0.6147843254330554
1293,28,27,4.703703703703703,5.0,0.9642857142857143,4.697109159185083,seven layer magic bars,27,0.8754409628553642,15.67370269600929,0.8520674655046496,0.25362879716893366,0.5528481313367917,0.6725358650039348
1356,302,268,4.623134328358209,5.0,0.8874172185430463,4.62383697104001,ground beef stuffed green bell peppers with cheese,252,0.9052313257179683,25.86510223629358,0.8931911039989373,0.6488549286726938,0.7710230163358156,0.8198902514010642
1423,24,23,4.869565217391305,5.0,0.9583333333333334,4.832410467640095,mammy s apple crisp,22,0.7900841350594088,15.475740391259563,0.7342379732796198,0.2459517479490951,0.4900948606143575,0.5877521056804623
1438,29,28,4.535714285714286,5.0,0.9655172413793104,4.554772517997656,ultimate chocolate chip bars,24,0.6850982695512267,15.273091800295793,0.5893118842594682,0.23809296286813414,0.41370242356380116,0.483946207842068
1522,22,21,4.904761904761905,5.0,0.9545454545454546,4.85798050361241,chicken and black bean enchiladas,21,0.8453561767357979,15.160827271233646,0.810537395049816,0.2337393041433496,0.5221383495965828,0.637497967777876
1600,51,51,4.764705882352941,5.0,1.0,4.755490948105761,blueberry picnic bars,49,0.8678345101373474,18.826514188535036,0.8415672573251688,0.37589595828121275,0.6087316078031908,0.7018658676119819
1873,24,22,4.909090909090909,5.0,0.9166666666666666,4.863240484960098,english muffin bread,22,0.8513404742740388,15.392426150924917,0.8187983245906844,0.24272079181039405,0.5307595582005392,0.6459750647565972
1904,21,20,4.9,5.0,0.9523809523809523,4.852299723756906,brownies in a jar,19,0.7638641064874331,14.918159944844774,0.6980429466773299,0.22432857814129956,0.46118576240931475,0.5559286361165208
1982,34,33,4.636363636363637,5.0,0.9705882352941176,4.639670870892702,good season s italian dressing,30,0.7642705646564896,16.349489705038568,0.6986040354725361,0.2798360598950585,0.48922004768379734,0.5729736427992927
1985,87,87,4.724137931034483,5.0,1.0,4.720733620586116,benihana ginger salad dressing,82,0.8724245521342497,21.151556675293598,0.8479035087036697,0.46606194029292725,0.6569827244982984,0.7333510381804469
2032,22,22,4.545454545454546,5.0,1.0,4.566944188663802,baked barbecue sauce chicken,20,0.7218461934161421,14.25224643604159,0.6400399785564802,0.19850421329719142,0.4192720959268358,0.5075792489786936
2056,37,37,4.756756756756757,5.0,1.0,4.745416502236254,baked acorn squash with spicy maple syrup,34,0.7869900750149847,17.303112543563348,0.7299668266899206,0.31681789579443587,0.5233923612421783,0.6060221474212752
2072,77,74,4.783783783783784,5.0,0.961038961038961,4.776044216378767,rhubarb crunch,73,0.9273446957024044,20.653929624214243,0.9237171582576428,0.4467637846713853,0.6852404714645141,0.7806311461817655
2137,31,28,4.821428571428571,5.0,0.9032258064516129,4.797196760421898,fresh rhubarb pie,28,0.8793527963418923,16.23517632314907,0.8574674945976747,0.2754029459223687,0.5664352202600217,0.6828481299950828
2267,51,50,4.78,5.0,0.9803921568627451,4.76922714716223,reese s peanut butter cups,49,0.8950431352816304,18.79412652442228,0.8791269765377422,0.37463995304413705,0.6268834647909396,0.7277808694896606
2364,23,23,4.695652173913044,5.0,1.0,4.689553324782952,chicken breasts stuffed with feta and spinach,22,0.7900841350594088,14.923035377286007,0.7342379732796198,0.2245176491609902,0.479377811220305,0.5813218760440308
2496,516,489,4.748466257668712,5.0,0.9476744186046512,4.747586018408751,dark chocolate cake,459,0.9137704248988429,29.413924985981694,0.9049787693389241,0.7864795484521125,0.8457291588955183,0.8694290030728806
2498,74,72,4.930555555555555,5.0,0.972972972972973,4.913084325895099,pumpkin pie crunch,71,0.9254321971571302,21.154348633439984,0.9210770796805727,0.4661702134317788,0.6936236465561758,0.7846050198059344
2509,46,43,4.790697674418604,5.0,0.9347826086956522,4.777239439456722,lite or light pumpkin chocolate chip muffins,41,0.8454422407613695,18.1289084787712,0.8106562007821027,0.34884255851064466,0.5797493796463736,0.6721121081006652
2510,66,62,4.870967741935484,5.0,0.9393939393939394,4.855335717819741,pumpkin pie spice bread,61,0.9141307699261109,20.181075602745853,0.9054762019718507,0.42842633602831753,0.6669512690000842,0.7623612421887906
2526,25,22,4.363636363636363,4.0,0.88,4.418796040515654,warr shu gai almond boneless chicken,21,0.7820151050048196,13.682156578599924,0.7230992074816036,0.17639592404059,0.4497475657610968,0.5590882224492995
2537,79,78,4.6923076923076925,5.0,0.9873417721518988,4.6904517240231645,classic apple pie,74,0.8754314334594727,20.502793769268333,0.8520543107997701,0.44090268197928933,0.6464784963895297,0.7287088221536259
2663,24,24,4.958333333333333,5.0,1.0,4.907154934273195,turkish spinach and lentil soup,24,0.8620194241710247,15.960259298304827,0.8335399132409366,0.26474156504094737,0.549140739140942,0.6629004087809398
2677,55,48,4.9375,5.0,0.8727272727272727,4.911462133847597,yeast biscuits,47,0.8910053086246883,19.21586272192122,0.8735530221516031,0.39099503412929704,0.6322740281404501,0.7287856257449112
2686,24,21,4.857142857142857,5.0,0.875,4.819518965150872,hot jalapeno pepper jelly,20,0.7733018341376451,15.013634773454676,0.711071109572991,0.2280311262573185,0.46955111791515475,0.5661591145782892
2695,26,24,4.916666666666667,5.0,0.9230769230769231,4.8726721756525055,lemon jello cake,24,0.8620194241710247,15.826139472268654,0.8335399132409366,0.25954035005641984,0.5465401316486782,0.6613400442855815
2708,93,91,4.8791208791208796,5.0,0.978494623655914,4.867786386395028,guacamole with sour cream,91,0.959494567784601,22.062353057250267,0.9680979441931341,0.5013829508376982,0.7347404475154162,0.8280834461865032
2713,21,21,4.666666666666667,5.0,1.0,4.6656728113047174,hamburger soup,21,0.8453561767357979,14.42486478233881,0.810537395049816,0.20519841471319472,0.5078679048815053,0.6289357009488296
2781,31,30,4.833333333333333,5.0,0.967741935483871,4.808785516969219,grape nuts oatmeal cranberry cookies,29,0.8332924860304112,16.597604821678207,0.7938842627008316,0.28945805315805184,0.5416711579294418,0.6425563998379976
2791,55,50,4.74,5.0,0.9090909090909091,4.732863510798594,outback steakhouse walkabout onion soup,47,0.8378265662912299,18.636853499113304,0.8001432625797507,0.36854084868294884,0.5843420556313498,0.6706625384107101
2886,1613,1401,4.819414703783012,5.0,0.8685678859268444,4.818853124533374,best banana bread,1347,0.95004880134349,34.919816571305,0.9550586842748424,1.0,0.9775293421374212,0.9685410789923896
2930,24,24,4.541666666666667,5.0,1.0,4.562327348066298,winnipeg chicken curry,21,0.6899571185214244,14.619061037943078,0.5960192060020838,0.2127294151956711,0.40437431059887746,0.4810322687601599
2941,28,27,4.888888888888889,5.0,0.9642857142857143,4.853359159185083,raspberry sherbet punch,27,0.8754409628553642,16.290777605301,0.8520674655046496,0.27755918359754705,0.5648133245510983,0.6797149809325188
3049,24,23,4.521739130434782,5.0,0.9583333333333334,4.546696181925809,my favorite roll out sugar cookies,21,0.7320359570190598,14.37033036331245,0.6541062776707706,0.20308355037288528,0.4285949140218279,0.5187994594814049
3057,32,30,4.9,5.0,0.9375,4.865928374112076,daisy mae s fried apples,29,0.8332924860304112,16.82653730197722,0.7938842627008316,0.29833613689978833,0.54611019980031,0.6452198249605186
3091,76,58,4.689655172413793,5.0,0.7631578947368421,4.687420525300359,kitty litter cake,55,0.8586037466498081,19.122244564523374,0.8288247948570681,0.38736448838917503,0.6080946416231215,0.6963867029167001
3092,51,42,4.714285714285714,5.0,0.8235294117647058,4.708670065828142,halloween worms,39,0.8099028671147485,17.731371973983936,0.7615964306511488,0.3334259501932541,0.5475111904222014,0.6331452865137804
3157,65,62,4.887096774193548,5.0,0.9538461538461539,4.870261090954069,turkey noodle soup,62,0.9416539087749994,20.247900356397327,0.943470086687857,0.4310178239559537,0.6872439553219054,0.789734407868286
3161,23,22,4.863636363636363,5.0,0.9565217391304348,4.826203447923062,almond joy fudge brownies,22,0.8513404742740388,15.2499036865645,0.8187983245906844,0.23719371949624363,0.527996022043464,0.6443169430623521
3166,57,54,4.722222222222222,5.0,0.9473684210526315,4.717076154134282,chicken parmesan express,51,0.8489254853651705,18.923517819153336,0.8154645910838435,0.3796577938877502,0.5975611924857969,0.6847225519250155
3180,184,167,4.574850299401198,5.0,0.907608695652174,4.577369145894899,vanishing oatmeal raisin cookies,152,0.8570997508355384,23.44136814529395,0.826748627458631,0.554861650831597,0.690805139145114,0.7451825344705207
3250,22,22,4.0,4.0,1.0,4.122499744219358,olive garden house dressing,16,0.5184787630099803,12.541976863716599,0.3593046035593015,0.13217934552738747,0.24574197454334448,0.2911670261497273
3285,31,29,4.310344827586207,5.0,0.9354838709677419,4.361985090997726,slow cooker chicken stew,24,0.6545119942718489,14.660333541647223,0.5470895409708996,0.21432997770055434,0.3807097593357269,0.447261671989796
3294,49,49,4.489795918367347,5.0,1.0,4.5056943165541234,buttermilk southern fried chicken,42,0.7333202681083708,17.56418492233045,0.6558791847412424,0.3269423763326337,0.49141078053693804,0.5571981422186598
3368,33,31,4.935483870967742,5.0,0.9393939393939394,4.897430363720074,blackberry pie iii,31,0.889740999265246,17.105083649301875,0.8718077261549598,0.30913826420943513,0.5904729951821974,0.7030068875713024
3370,82,80,4.775,5.0,0.975609756097561,4.7683234481637955,french toast ii,75,0.8618967084664823,20.983494713560898,0.8333705122741054,0.45954443710546067,0.6464574746897831,0.7212226897235119
3397,43,42,4.904761904761905,5.0,0.9767441860465116,4.878882831785589,microwave bread   butter pickles,41,0.8767851883475175,18.447791043639853,0.8539230804714453,0.36120893881188426,0.6075660096416647,0.7061088379735769
3436,25,23,4.3478260869565215,5.0,0.92,4.403839039068666,filipino chicken adobo,18,0.5809611981726508,13.817625349338893,0.44555749976346054,0.18164945158478038,0.31360347567412045,0.3663850853098565
3439,38,35,4.628571428571429,5.0,0.9210526315789473,4.632687327348067,corn chowder  crock pot,35,0.9010957324106112,16.58657337228257,0.8874821891758609,0.2890302495916934,0.5882562193837771,0.7079466073006105
3441,36,36,4.722222222222222,5.0,1.0,4.714816904729821,30 minute smoked sausage and corn chowder,35,0.8582996626496918,17.05155680970884,0.8284050268753771,0.30706247416113447,0.5677337505182558,0.6720022610611043
